filters,kernel_size,lstm_units,dropout,learning_rate,batch_size,val_loss,method
64,5,32,0.5,0.0001,64,988.2830200195312,Grid Search
64,5,64,0.1,0.01,16,23.456424713134766,Grid Search
64,5,64,0.1,0.01,32,23.800884246826172,Grid Search
64,5,64,0.1,0.01,64,23.77922821044922,Grid Search
64,5,64,0.1,0.001,16,23.454683303833008,Grid Search
64,5,64,0.1,0.001,32,81.18488311767578,Grid Search
64,5,64,0.1,0.001,64,465.016845703125,Grid Search
64,5,64,0.1,0.0001,16,815.2869262695312,Grid Search
64,5,64,0.1,0.0001,32,852.4093627929688,Grid Search
64,5,64,0.1,0.0001,64,912.5921020507812,Grid Search
64,5,64,0.3,0.01,16,19.963090896606445,Grid Search
64,5,64,0.3,0.01,32,23.77978515625,Grid Search
64,5,64,0.3,0.01,64,23.8929386138916,Grid Search
64,5,64,0.3,0.001,16,23.901714324951172,Grid Search
64,5,64,0.3,0.001,32,39.147891998291016,Grid Search
64,5,64,0.3,0.001,64,309.9432067871094,Grid Search
64,5,64,0.3,0.0001,16,893.5869750976562,Grid Search
64,5,64,0.3,0.0001,32,918.655517578125,Grid Search
64,5,64,0.3,0.0001,64,950.273193359375,Grid Search
64,5,64,0.5,0.01,16,21.380531311035156,Grid Search
64,5,64,0.5,0.01,32,23.386430740356445,Grid Search
64,5,64,0.5,0.01,64,23.881874084472656,Grid Search
64,5,64,0.5,0.001,16,23.37858772277832,Grid Search
64,5,64,0.5,0.001,32,73.28235626220703,Grid Search
64,5,64,0.5,0.001,64,419.17633056640625,Grid Search
64,5,64,0.5,0.0001,16,829.4786376953125,Grid Search
64,5,64,0.5,0.0001,32,888.3041381835938,Grid Search
64,5,64,0.5,0.0001,64,966.4793701171875,Grid Search
